IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg04011925	F	ZFPM2	NM_012082	Enhancer
cg09841124	F	HIST1H2AK	NM_003510	Enhancer
cg06668829	F	EPPK1	NM_031308	Enhancer
cg22809683	F	LAMC1	NM_002293	Enhancer
cg22178798	R			Enhancer
cg10343447	R			Enhancer
cg20175702	R			Enhancer
cg26879813	F			Enhancer
cg10589813	R			Enhancer
cg07395763	F	TNS3	NM_022748	Enhancer
cg01692279	F			Enhancer
cg16072777	F			Enhancer
cg10706013	F	PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A	NM_001001582;NM_001001568;NM_001001573;NM_001001567;NM_001001578;NM_002606;NM_001001580;NM_001001579;NM_001001581;NM_001001571;NM_001001584;NM_001001576;NM_001001585;NM_001001574;NM_001001572;NM_001001569;NM_001001570;NM_001001577;NM_001001583;NM_001001575	Enhancer
cg04848660	R			Enhancer
cg04964062	F			Enhancer
cg06008724	F	PHF21B;PHF21B	NM_138415;NM_001135862	Enhancer
cg01301885	R			Enhancer
cg09236382	F	DCHS1	NM_003737	Enhancer
cg00582970	R			Enhancer
cg23036308	R			Enhancer
cg01367310	R	IDUA	NM_000203	Enhancer
cg25888386	R			Enhancer
cg17568611	R	CAMK1D;CAMK1D	NM_020397;NM_153498	Enhancer
cg16271663	R	CSF3;CSF3;CSF3	NM_172220;NM_000759;NM_172219	Enhancer
cg24517686	R			Enhancer
cg20297544	R	EPHB2;EPHB2	NM_004442;NM_017449	Enhancer
cg22240717	R			Enhancer
cg20139247	F			Enhancer
cg23892439	R	POU6F2;POU6F2	NM_007252;NM_001166018	Enhancer
cg05979766	F			Enhancer
cg01093786	R	MAML2	NM_032427	Enhancer
cg22242842	R			Enhancer
cg23675587	R	RAD51L1;RAD51L1;RAD51L1	NM_133509;NM_002877;NM_133510	Enhancer
cg03562736	R	CSMD3;CSMD3;CSMD3	NM_198124;NM_052900;NM_198123	Enhancer
cg18862883	R	CAMTA1	NM_015215	Enhancer
cg04200243	R	SLCO3A1;SLCO3A1	NM_001145044;NM_013272	Enhancer
cg03463523	R			Enhancer
cg04678315	F			Enhancer
cg18914751	R			Enhancer
cg11093142	F	RCBTB2	NM_001268	Enhancer
cg14553705	F			Enhancer
cg11737164	R	VGLL3	NM_016206	Enhancer
cg16547579	F	SLC23A2;SLC23A2	NM_203327;NM_005116	Enhancer
cg17192247	F	MAPRE3	NM_012326	Enhancer
cg06952397	F	KIF1A	NM_004321	Enhancer
cg14758812	F			Enhancer
cg10006817	F	FMN1	NM_001103184	Enhancer
cg18211066	R			Enhancer
cg15320980	F			Enhancer
cg03307177	F			Enhancer
cg04671734	F			Enhancer
cg14611816	R	BAIAP2;BAIAP2;BAIAP2;BAIAP2	NM_017450;NM_006340;NM_001144888;NM_017451	Enhancer
cg25349990	F			Enhancer
cg11484353	R			Enhancer
cg27531366	F	WDTC1	NM_015023	Enhancer
cg19313311	F			Enhancer
cg09477447	F			Enhancer
cg00970435	R	ARSG	NM_014960	Enhancer
cg16555909	F	TCEA3	NM_003196	Enhancer
cg07251887	R	LOC100130933;RECQL5	NM_001162997;NM_004259	Enhancer
cg11563383	R			Enhancer
cg02018337	R	GAS7;GAS7;GAS7	NM_201432;NM_001130831;NM_201433	Enhancer
cg11234688	F			Enhancer
cg00248242	R			Enhancer
cg26164488	F			Enhancer
cg05796128	F	TBC1D1	NM_015173	Enhancer
cg13532547	R	RPH3AL	NM_006987	Enhancer
cg09828411	F			Enhancer
cg18876706	R			Enhancer
cg13900767	F			Enhancer
cg12743031	R	PTK2B;PTK2B;PTK2B;PTK2B	NM_173175;NM_004103;NM_173174;NM_173176	Enhancer
cg07754940	F			Enhancer
cg06289844	F	HEY2	NM_012259	Enhancer
cg06854842	R	KCNK3	NM_002246	Enhancer
cg04279411	R			Enhancer
cg13545874	R	CDR2L	NM_014603	Enhancer
cg08884539	F	TSPAN9;TSPAN9	NM_006675;NM_001168320	Enhancer
cg09025210	F	ZBTB38	NM_001080412	Enhancer
cg15598120	F	ADAM19	NM_033274	Enhancer
cg17038235	F	ERGIC1	NM_001031711	Enhancer
cg25767433	R	CUTA;CUTA;SYNGAP1;CUTA;CUTA;CUTA	NM_015921;NM_001014837;NM_006772;NM_001014838;NM_001014840;NM_001014433	Enhancer
cg11573170	R	DIP2C	NM_014974	Enhancer
cg06159896	F			Enhancer
cg14291900	R			Enhancer
cg15488794	F	BCL2L1;BCL2L1	NM_138578;NM_001191	Enhancer
cg20725261	F	STAU1;STAU1;STAU1;STAU1;STAU1	NM_001037328;NM_004602;NM_017452;NM_017454;NM_017453	Enhancer
cg21834679	R			Enhancer
cg27509052	R			Enhancer
cg03149958	R			Enhancer
cg01205324	F			Enhancer
cg22241838	F	TMEM109	NM_024092	Enhancer
cg14297340	F			Enhancer
cg27230882	F			Enhancer
cg13907146	F	SLC38A3	NM_006841	Enhancer
cg00682367	F			Enhancer
cg19984146	R	CH25H	NM_003956	Enhancer
cg04528931	F	HDAC4	NM_006037	Enhancer
cg23120936	R	TCTE1	NM_182539	Enhancer
cg15902297	F	VOPP1	NM_030796	Enhancer
cg14429204	R			Enhancer
cg03515844	F	ZBTB17	NM_003443	Enhancer
cg09916692	R			Enhancer
cg11938672	F	WDR27	NM_182552	Enhancer
cg21265647	F			Enhancer
cg12460873	F			Enhancer
cg02822788	F			Enhancer
cg18175606	F	BACE2;BACE2;BACE2	NM_012105;NM_138991;NM_138992	Enhancer
cg09635667	R	MNT	NM_020310	Enhancer
cg24689019	R			Enhancer
cg22957474	R	PCDH1;PCDH1	NM_032420;NM_002587	Enhancer
cg20991420	F			Enhancer
cg26856257	R			Enhancer
cg15613991	F			Enhancer
cg13644197	R	METRNL	NM_001004431	Enhancer
cg24517899	R	LHPP;LHPP	NM_022126;NM_001167880	Enhancer
cg02319043	R	RALGAPA1;RALGAPA1	NM_014990;NM_194301	Enhancer
cg00735595	R			Enhancer
cg05432003	R	IFITM1	NM_003641	Enhancer
cg09063936	R			Enhancer
cg15315056	R			Enhancer
cg20375836	R	STK24;STK24	NM_003576;NM_001032296	Enhancer
cg10702227	R			Enhancer
cg18866015	F	DCC	NM_005215	Enhancer
cg07380021	F	RASSF5;RASSF5;RASSF5	NM_182663;NM_182665;NM_182664	Enhancer
cg16099687	R			Enhancer
cg03984375	R	LOC400931	NR_027033	Enhancer
cg27476456	F	RFX1	NM_002918	Enhancer
cg12075928	F	PTK2;PTK2	NM_153831;NM_005607	Enhancer
cg06239064	F	HELB	NM_033647	Enhancer
cg05797854	R	NOX3	NM_015718	Enhancer
cg06798483	F	ST3GAL6	NM_006100	Enhancer
cg19928597	F			Enhancer
cg06786600	F			Enhancer
cg08820016	F	EPHB6	NM_004445	Enhancer
cg05754853	R	TRPS1	NM_014112	Enhancer
cg21243597	R	C18orf1;C18orf1	NM_181482;NM_181481	Enhancer
cg16059991	R			Enhancer
cg23195687	R			Enhancer
cg25232786	F			Enhancer
cg04173714	R	AKAP13;AKAP13	NM_007200;NM_006738	Enhancer
cg07115767	F			Enhancer
cg03627880	F	C6orf97	NM_025059	Enhancer
cg01129641	F			Enhancer
cg13837295	F			Enhancer
cg10880902	F			Enhancer
cg17249170	F	EMX2;EMX2;EMX2OS	NM_001165924;NM_004098;NR_002791	Enhancer
cg10593922	F			Enhancer
cg01940753	F			Enhancer
cg03861379	F			Enhancer
cg09432590	F			Enhancer
cg13427748	F			Enhancer
cg21959618	F	AFF3;AFF3	NM_001025108;NM_002285	Enhancer
cg23742233	R			Enhancer
cg13290254	R			Enhancer
cg09828575	R			Enhancer
cg24323958	R	SLC25A24	NM_013386	Enhancer
cg26572896	R			Enhancer
cg20882260	R	CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C	NM_001129844;NM_001129827;NM_001129839;NM_001129834;NM_001129841;NM_000719;NM_001129830;NM_001167625;NM_001129843;NM_001167624;NM_001129835;NM_001129837;NM_001167623;NM_001129840;NM_199460;NM_001129833;NM_001129832;NM_001129829;NM_001129846;NM_001129836;NM_001129838;NM_001129831;NM_001129842	Enhancer
cg01736243	F			Enhancer
cg12480903	F	CD247;CD247	NM_198053;NM_000734	Enhancer
cg12510708	R	NFE2L3	NM_004289	Enhancer
cg16122628	F	C6orf145	NM_183373	Enhancer
cg13798679	R			Enhancer
cg03950807	R	KIAA1199	NM_018689	Enhancer
cg05019423	R	KIAA0284;KIAA0284	NM_001112726;NM_015005	Enhancer
cg23418510	F	PRTFDC1	NM_020200	Enhancer
cg20648501	F	CHD7	NM_017780	Enhancer
cg07262457	R			Enhancer
cg02607059	R			Enhancer
cg09614886	F			Enhancer
cg06354392	R			Enhancer
cg07067090	R			Enhancer
cg15131146	F	MAN1C1	NM_020379	Enhancer
cg06964912	F			Enhancer
cg08834350	F			Enhancer
cg01554357	F	PBX1	NM_002585	Enhancer
cg06503171	R	AMOTL2	NM_016201	Enhancer
cg19768356	R			Enhancer
cg16909402	F	CD48	NM_001778	Enhancer
cg18664596	R	ADAP1	NM_006869	Enhancer
cg05474943	F			Enhancer
cg26035118	R	GDF6	NM_001001557	Enhancer
cg07266616	F			Enhancer
cg16850897	R	ZAN;ZAN	NM_173059;NM_003386	Enhancer
cg00422488	F	ANP32B	NM_006401	Enhancer
cg26098401	F	RNF220	NM_018150	Enhancer
cg16761096	R	COBL	NM_015198	Enhancer
cg16113254	F			Enhancer
cg03298319	R			Enhancer
cg01538731	F	KLHDC4	NM_017566	Enhancer
cg20522398	F			Enhancer
cg09872278	R	CA14	NM_012113	Enhancer
cg04494051	F	LOC100130987;CLCF1;CLCF1	NR_024469;NM_013246;NM_001166212	Enhancer
cg13303203	F	ANKFY1;ANKFY1	NM_016376;NM_020740	Enhancer
cg17004893	R			Enhancer
cg20066001	F	PLCH2	NM_014638	Enhancer
cg02479497	F			Enhancer
cg14374097	R			Enhancer
cg14781394	F			Enhancer
cg25369185	F			Enhancer
cg03022263	F			Enhancer
cg20221707	R	TMEM92	NM_001168215	Enhancer
cg25573884	F			Enhancer
cg14141399	R	HAS1	NM_001523	Enhancer
cg12658012	R			Enhancer
cg05222995	F			Enhancer
cg02100150	R	PVT1	NR_003367	Enhancer
cg12424088	F			Enhancer
cg02382044	F	TMOD3	NM_014547	Enhancer
cg12613839	R	ADAMTS2;ADAMTS2	NM_021599;NM_014244	Enhancer
cg08772789	R	SEPT9;SEPT9;SEPT9	NM_001113492;NM_001113491;NM_006640	Enhancer
cg23342755	F	ZP3;ZP3	NM_001110354;NM_007155	Enhancer
cg21110456	F	MAD1L1;MAD1L1;MAD1L1	NM_003550;NM_001013837;NM_001013836	Enhancer
cg05383910	F	ELMO1	NM_014800	Enhancer
cg12725760	F			Enhancer
cg20208633	F			Enhancer
cg08297686	R	RAD51L1;RAD51L1;RAD51L1	NM_133509;NM_002877;NM_133510	Enhancer
cg01768814	R	PITPNC1;PITPNC1	NM_181671;NM_012417	Enhancer
cg24709951	R			Enhancer
cg03339704	R			Enhancer
cg11136341	R			Enhancer
cg24005685	R	PITX2;PITX2	NM_153426;NM_153427	Enhancer
cg21207686	R	IGF1R	NM_000875	Enhancer
cg24427243	R	TNFRSF8	NM_001243	Enhancer
cg09970481	F	CD79A;CD79A	NM_001783;NM_021601	Enhancer
cg22784386	F	SIM1	NM_005068	Enhancer
cg05389236	R			Enhancer
cg11222173	R	RPTOR;RPTOR	NM_001163034;NM_020761	Enhancer
cg04671145	F			Enhancer
cg22127570	R			Enhancer
cg10105262	R			Enhancer
cg17812664	F			Enhancer
cg01526183	F	CPLX1	NM_006651	Enhancer
cg18799217	R			Enhancer
cg08722383	R			Enhancer
cg07897690	R			Enhancer
cg00902153	R	LPP;LPP;LPP	NM_005578;NM_001167671;NM_001167672	Enhancer
cg25657700	F	SNRPN;SNRPN;SNRPN;SNRPN	NM_022805;NM_022808;NM_022807;NM_022806	Enhancer
cg03407228	F	PRODH	NM_016335	Enhancer
cg00732383	R			Enhancer
cg23046934	F	NFATC1;NFATC1;NFATC1	NM_006162;NM_172390;NM_172388	Enhancer
cg04245131	R			Enhancer
cg01617071	R	ADAP1	NM_006869	Enhancer
cg06436032	F	STX11	NM_003764	Enhancer
cg23053525	R	DNAH17	NM_173628	Enhancer
cg06340704	R	MBNL2;MBNL2	NM_144778;NM_207304	Enhancer
cg26565544	R			Enhancer
cg25148705	F			Enhancer
cg02303701	F			Enhancer
cg16706613	F			Enhancer
cg27109912	F			Enhancer
cg18275512	F	ATP2B2;ATP2B2	NM_001683;NM_001001331	Enhancer
cg26305504	R	ARID3A	NM_005224	Enhancer
cg13232118	F	MIR149;PP14571;GPC1	NR_029702;NR_024014;NM_002081	Enhancer
cg23456221	R	WNT5A	NM_003392	Enhancer
cg02473866	R			Enhancer
cg00905524	R			Enhancer
cg00256231	F	TBC1D16	NM_019020	Enhancer
cg01611017	R	CLMN	NM_024734	Enhancer
cg17999319	R			Enhancer
cg24539517	R	GRK5	NM_005308	Enhancer
cg17067116	F	CREB5;CREB5	NM_182898;NM_182899	Enhancer
cg06962746	F			Enhancer
cg09220326	F	CDCP1;CDCP1	NM_022842;NM_178181	Enhancer
cg03722909	R	SETBP1;SETBP1	NM_015559;NM_001130110	Enhancer
cg01801101	R	AMZ1	NM_133463	Enhancer
cg25495650	R	PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B	NM_001164759;NM_001164762;NM_001164758;NM_001164760;NM_001164761;NM_002735	Enhancer
cg17666418	F			Enhancer
cg11858226	F			Enhancer
cg22021597	F	ITPKB	NM_002221	Enhancer
cg13742752	F	CRYL1	NM_015974	Enhancer
cg16523158	F	CCR6;CCR6	NM_031409;NM_004367	Enhancer
cg23462772	R			Enhancer
cg06829760	R	FAM49A	NM_030797	Enhancer
cg03152033	F			Enhancer
cg20451050	R			Enhancer
cg02856338	R			Enhancer
cg19323059	F	LOC285954;LOC285954	NR_027118;NR_027119	Enhancer
cg13680337	F	COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1	NM_080798;NM_080809;NM_080800;NM_080811;NM_080810;NM_080799;NM_080813;NM_005203;NM_080815;NM_080807;NM_080801;NM_080808;NM_080814;NM_080802;NM_080812;NM_080805;NM_080806;NM_080804;NM_080803;NM_001130103	Enhancer
cg00590817	F			Enhancer
cg00751072	R	SSBP4;SSBP4	NM_032627;NM_001009998	Enhancer
cg23546512	F			Enhancer
cg14446406	R			Enhancer
cg07398614	F			Enhancer
cg09287864	F			Enhancer
cg01320573	R	CUTA;CUTA;SYNGAP1;CUTA;CUTA;CUTA	NM_015921;NM_001014837;NM_006772;NM_001014838;NM_001014840;NM_001014433	Enhancer
cg22797514	F	PTPRF;PTPRF	NM_002840;NM_130440	Enhancer
cg15149600	R			Enhancer
cg26710563	F			Enhancer
cg16524049	F	LMX1A	NM_177398	Enhancer
cg14772800	F			Enhancer
cg06178669	F			Enhancer
cg15334372	R			Enhancer
cg06970884	F	MNT	NM_020310	Enhancer
cg25103337	F	H6PD	NM_004285	Enhancer
cg16072688	R	PENK	NM_001135690	Enhancer
cg14016236	R	FNDC3B;FNDC3B	NM_022763;NM_001135095	Enhancer
cg08461840	F	GNG7	NM_052847	Enhancer
cg23239754	F			Enhancer
cg09761367	F			Enhancer
cg04768970	R	NRP2;NRP2;NRP2;NRP2;NRP2;NRP2	NM_018534;NM_201266;NM_201279;NM_201264;NM_003872;NM_201267	Enhancer
cg08481112	F	GNG7	NM_052847	Enhancer
cg02352252	F			Enhancer
cg00691123	F	VGLL4;VGLL4	NM_014667;NM_001128219	Enhancer
cg23657299	R			Enhancer
cg12136950	R	ITPKB	NM_002221	Enhancer
cg05057834	F	ITGA9	NM_002207	Enhancer
cg06534022	F	CNN2;CNN2	NM_004368;NM_201277	Enhancer
cg14029912	F			Enhancer
cg04280772	F			Enhancer
cg24770798	R			Enhancer
cg00577865	R			Enhancer
cg24588859	F	LAMA5	NM_005560	Enhancer
cg08737836	F	DPYSL3	NM_001387	Enhancer
cg03020424	F	CPA3	NM_001870	Enhancer
cg02966404	F			Enhancer
cg16655084	F	GLT25D2	NM_015101	Enhancer
cg13935694	F			Enhancer
cg10623219	F			Enhancer
cg09357761	R	PRKCH	NM_006255	Enhancer
cg10357314	F			Enhancer
cg17819085	R			Enhancer
cg19909063	F	NFIX	NM_002501	Enhancer
cg05438378	F	SMAD3	NM_005902	Enhancer
cg17907003	R			Enhancer
cg14295960	R	FAM107B	NM_031453	Enhancer
cg06779113	R	ARF1;ARF1;ARF1;ARF1	NM_001658;NM_001024228;NM_001024227;NM_001024226	Enhancer
cg09662852	R			Enhancer
cg07039180	R	VWC2	NM_198570	Enhancer
cg00458932	F			Enhancer
cg17253981	F			Enhancer
cg22940848	F	SKI	NM_003036	Enhancer
cg21643939	R			Enhancer
cg27576900	F			Enhancer
cg13733630	F			Enhancer
cg13939602	R	CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C	NM_001129844;NM_001129827;NM_001129839;NM_001129834;NM_001129841;NM_000719;NM_001129830;NM_001167625;NM_001129843;NM_001167624;NM_001129835;NM_001129837;NM_001167623;NM_001129840;NM_199460;NM_001129833;NM_001129832;NM_001129829;NM_001129846;NM_001129836;NM_001129838;NM_001129831;NM_001129842	Enhancer
cg13347044	R			Enhancer
cg19503640	F	LPCAT1	NM_024830	Enhancer
cg10317164	F	IRAK2	NM_001570	Enhancer
cg17973038	R			Enhancer
cg06980547	R			Enhancer
cg17717866	F	HIVEP2	NM_006734	Enhancer
cg11597902	R			Enhancer
cg15336243	F	FAM171A1	NM_001010924	Enhancer
cg20797905	R	RPTOR;RPTOR	NM_001163034;NM_020761	Enhancer
cg03196485	F	CD8A	NM_001145873	Enhancer
cg25110757	F			Enhancer
cg26482164	R	C20orf197	NM_173644	Enhancer
cg08930413	F	PRKAG2	NM_016203	Enhancer
cg25195334	F	STC1	NM_003155	Enhancer
cg21790305	R	SYNGAP1	NM_006772	Enhancer
cg03355909	F			Enhancer
cg23172671	R			Enhancer
cg19238349	F	CAB39L;CAB39L	NM_001079670;NM_030925	Enhancer
cg05296619	R	RASA3	NM_007368	Enhancer
cg20160695	F			Enhancer
cg26170244	F			Enhancer
cg08663201	F			Enhancer
cg23256802	F	VDAC1	NM_003374	Enhancer
cg11415156	R			Enhancer
cg21486510	F	RNF144A	NM_014746	Enhancer
cg15985157	F			Enhancer
cg00417094	R	CD247;CD247	NM_198053;NM_000734	Enhancer
cg14622879	F			Enhancer
cg07392702	R	ESYT2	NM_020728	Enhancer
cg00590330	R	HCCA2	NM_053005	Enhancer
cg25608041	F	TBC1D1	NM_015173	Enhancer
cg21303745	F	TBC1D16	NM_019020	Enhancer
cg06655665	F			Enhancer
cg17367832	F	MIR149;PP14571;GPC1	NR_029702;NR_024014;NM_002081	Enhancer
cg27432826	R			Enhancer
cg09667394	F	AK5;AK5	NM_174858;NM_012093	Enhancer
cg25394505	F	INPP5A	NM_005539	Enhancer
cg20690125	F	RHBDF2;RHBDF2	NM_001005498;NM_024599	Enhancer
cg04214966	R	PRDM8;PRDM8	NM_020226;NM_001099403	Enhancer
cg25840608	R			Enhancer
cg00003578	R			Enhancer
cg21532801	F	PPP4R1L	NR_003505	Enhancer
cg03264693	R			Enhancer
cg26504421	R	SDK2	NM_001144952	Enhancer
cg18900271	R	MALL	NM_005434	Enhancer
cg15839913	R			Enhancer
cg12873119	R	CD93	NM_012072	Enhancer
cg05979457	F			Enhancer
cg09461530	F			Enhancer
cg27331665	F			Enhancer
cg01097768	R	AHRR	NM_020731	Enhancer
cg07248377	R	MGRN1;MGRN1;MGRN1;MGRN1	NM_015246;NM_001142291;NM_001142290;NM_001142289	Enhancer
cg23520521	F	NTM	NM_001048209	Enhancer
cg17498101	F	GJA1	NM_000165	Enhancer
cg02478023	F	MIMT1;PEG3;PEG3;ZIM2;PEG3;PEG3;ZIM2;ZIM2	NR_024059;NM_001146184;NM_001146185;NM_001146326;NM_006210;NM_001146187;NM_001146327;NM_015363	Enhancer
cg18635723	F	DPYSL3	NM_001387	Enhancer
cg23786580	F	HECW1	NM_015052	Enhancer
cg03548415	R			Enhancer
cg24495643	R			Enhancer
cg21746425	F	IGF1R	NM_000875	Enhancer
cg26986629	R			Enhancer
cg02976588	F			Enhancer
cg08826152	R	ADORA2B	NM_000676	Enhancer
cg00998451	R			Enhancer
cg23727072	R	CYP1A1	NM_000499	Enhancer
cg04171065	F	LRFN5	NM_152447	Enhancer
cg23819411	F	MCF2L2	NM_015078	Enhancer
cg19701828	R			Enhancer
cg05913238	F	HMGXB3;TIGD6	NM_014983;NM_030953	Enhancer
cg07307142	F	HSD17B2	NM_002153	Enhancer
cg13954531	R			Enhancer
cg08239282	F	FHL2	NM_201557	Enhancer
cg26236329	F			Enhancer
cg03522107	F			Enhancer
cg19092164	R			Enhancer
cg25990402	F	NCR2	NM_004828	Enhancer
cg21208539	F	PANX1	NM_015368	Enhancer
cg21971799	R			Enhancer
cg02468320	R	CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C	NM_001129844;NM_001129827;NM_001129839;NM_001129834;NM_001129841;NM_000719;NM_001129830;NM_001167625;NM_001129843;NM_001167624;NM_001129835;NM_001129837;NM_001167623;NM_001129840;NM_199460;NM_001129833;NM_001129832;NM_001129829;NM_001129846;NM_001129836;NM_001129838;NM_001129831;NM_001129842	Enhancer
cg03070989	R			Enhancer
cg09845604	F	PRDM16;PRDM16	NM_022114;NM_199454	Enhancer
cg06195987	F			Enhancer
cg25518868	R	DIAPH1;DIAPH1	NM_001079812;NM_005219	Enhancer
cg04847649	F	PLCH2	NM_014638	Enhancer
cg05751100	R			Enhancer
cg16849268	R	MTSS1	NM_014751	Enhancer
cg02103924	F			Enhancer
cg00208274	R	FOXK1	NM_001037165	Enhancer
cg00004667	R	ZBTB17	NM_003443	Enhancer
cg26938013	F	RAD51L1	NM_133509	Enhancer
cg11119694	F			Enhancer
cg15831598	R	PPAN	NM_020230	Enhancer
cg26572452	F			Enhancer
cg05683504	F			Enhancer
cg21852513	R			Enhancer
cg15275965	F	ATP10A	NM_024490	Enhancer
cg23299484	R			Enhancer
cg25200586	F			Enhancer
cg09279544	F	ADAMTS10	NM_030957	Enhancer
cg06109284	R	TBC1D14;TBC1D14	NM_001113361;NM_020773	Enhancer
cg21229482	R			Enhancer
cg20667664	R	NR1D1	NM_021724	Enhancer
cg11226808	F	TP73	NM_005427	Enhancer
cg22644321	R	TRIB1	NM_025195	Enhancer
cg07889505	R			Enhancer
cg14611152	R	DAB2IP	NM_032552	Enhancer
cg07447769	F			Enhancer
cg16488974	F	BCL11B;BCL11B	NM_022898;NM_138576	Enhancer
cg18782488	R	AGBL3	NM_178563	Enhancer
cg02998936	R			Enhancer
cg25898192	F			Enhancer
cg21545859	R			Enhancer
cg10937802	F			Enhancer
cg03814390	F			Enhancer
cg16655791	F			Enhancer
cg07138355	R			Enhancer
cg16238149	F			Enhancer
cg06780032	F			Enhancer
cg19021929	F			Enhancer
cg16487097	R			Enhancer
cg20090558	R			Enhancer
cg24426208	R	TNXB	NM_019105	Enhancer
cg03287936	F	NECAB2	NM_019065	Enhancer
cg24181174	F	TACC2;TACC2	NM_206862;NM_206861	Enhancer
cg00247963	R			Enhancer
cg17663463	F	PEG3;PEG3;ZIM2;PEG3;PEG3;ZIM2;ZIM2	NM_001146184;NM_001146185;NM_001146326;NM_006210;NM_001146187;NM_001146327;NM_015363	Enhancer
cg15997393	F	MAD1L1;MAD1L1;MAD1L1	NM_003550;NM_001013837;NM_001013836	Enhancer
cg06630494	F			Enhancer
cg16551670	R			Enhancer
cg27569829	R	BCL2	NM_000633	Enhancer
cg14288326	R	PION	NM_017439	Enhancer
cg08060645	R	CDC40	NM_015891	Enhancer
cg15282973	F	SCARB1;SCARB1	NM_001082959;NM_005505	Enhancer
cg00024494	R			Enhancer
cg09243811	F			Enhancer
cg15012161	F			Enhancer
cg08824847	F			Enhancer
cg14582057	F	FOXK1	NM_001037165	Enhancer
cg00504410	F	MGRN1;MGRN1;MGRN1;MGRN1	NM_015246;NM_001142291;NM_001142290;NM_001142289	Enhancer
cg20896113	F	RFX4;RFX4	NM_032491;NM_213594	Enhancer
cg02150820	F	HRNBP3	NM_001082575	Enhancer
cg08077617	F	CES1;CES1;CES1	NM_001266;NM_001025195;NM_001025194	Enhancer
cg05823812	F			Enhancer
cg11286436	F	NTRK3;NTRK3;NTRK3	NM_001007156;NM_001012338;NM_002530	Enhancer
cg10220117	R			Enhancer
cg05928904	F			Enhancer
cg03466587	F			Enhancer
cg17926328	R	LSAMP	NM_002338	Enhancer
cg02465859	R	AFAP1L2;AFAP1L2	NM_032550;NM_001001936	Enhancer
cg00431565	R	NFIC;NFIC	NM_005597;NM_205843	Enhancer
cg09985832	R	FAM150B	NM_001002919	Enhancer
cg12453623	R			Enhancer
cg26864766	F	MACF1;MACF1	NM_012090;NM_033044	Enhancer
cg06752040	F	FAM107B	NM_031453	Enhancer
cg14483244	R	HDAC5;HDAC5	NM_001015053;NM_005474	Enhancer
cg16246545	R	PHGDH	NM_006623	Enhancer
cg24492202	R	SH3BP2	NM_001122681	Enhancer
cg13792579	R	GPSM1	NM_001145638	Enhancer
cg13598111	R	EGFR;EGFR;EGFR;EGFR	NM_201283;NM_201284;NM_201282;NM_005228	Enhancer
cg19265289	F	ARRB2;ARRB2	NM_004313;NM_199004	Enhancer
cg06313676	R			Enhancer
cg06511276	R	ZDHHC18	NM_032283	Enhancer
cg05579598	F	CBFA2T3;CBFA2T3	NM_175931;NM_005187	Enhancer
cg00424451	R			Enhancer
cg08685733	F			Enhancer
cg12216863	R	EBF3	NM_001005463	Enhancer
cg00471645	R			Enhancer
cg03423916	F			Enhancer
cg23240927	F	TOLLIP	NM_019009	Enhancer
cg22688564	R	MLLT1	NM_005934	Enhancer
cg07833951	R			Enhancer
cg13430755	R			Enhancer
cg23427653	R			Enhancer
cg06076277	R			Enhancer
cg23104954	F			Enhancer
cg16608498	R	RNF145	NM_144726	Enhancer
cg18443571	F	ZNF710	NM_198526	Enhancer
cg02423618	R	SPATA8	NM_173499	Enhancer
cg22855764	F	TANC1;TANC1	NM_001145909;NM_033394	Enhancer
cg05842855	R			Enhancer
cg24660670	F			Enhancer
cg11241750	F	GRAMD3	NM_001146319	Enhancer
cg10718894	F			Enhancer
cg04106201	R	POU6F2;POU6F2	NM_007252;NM_001166018	Enhancer
cg23650249	R	EFNA2	NM_001405	Enhancer
cg00444884	F	FAM19A5	NM_001082967	Enhancer
cg08063160	R	LRRFIP1	NM_001137550	Enhancer
cg19836471	F	DLG5	NM_004747	Enhancer
cg13475271	R			Enhancer
