gene	SRR7646230	SRR7646231	SRR7646232	SRR7646251	SRR7646252	SRR7646236	SRR7646238	SRR7646240	SRR7646246	SRR7646247	SRR7646243	SRR7646245	SRR7646254	SRR7646229	SRR7646235	SRR7646248	SRR7646250	SRR7646253
cg24065451	1.86626177031744	3.38584185093586	4.21373759492381	4.68810334359533	3.56250218064044	3.87304502546635	3.84919822880497	4.39853758614308	4.78275383711169	3.92365845914404	3.89246732794998	4.19164020537329	0.468226532165447	4.01385038412234	2.07765769359272	3.11843885209565	2.19175313690782	2.19130153185676
cg04242464	-0.482810964932692	-0.537494629816778	1.92701360286392	-0.25475571612313	1.50437250457932	0.736441856897944	1.28433928615828	1.16820165741289	2.42024084596737	0.617956882750952	0.647679352727583	-0.190351356424376	-1.42754106275387	0.365426488746759	-1.20977079733249	-0.414429107034199	-1.74687523862216	-0.352034033757959
cg24101009	-0.31970403026318	0.278509737672835	1.30613635878204	0.578546370922158	1.33095786222192	-0.84370894994594	1.00625356503401	-0.590465094705532	1.39287009149794	-0.459930433375514	2.12709756408102	2.31537655817447	2.89603688798265	-0.17210881854543	-0.277754622070364	-1.20117819779973	1.08082155320835	0.297466617674071
cg02647929	1.15775631677767	3.06210981669977	4.76417425046032	4.44880993034877	3.46411502147845	3.65321785821032	4.08640823123026	4.17448298687455	5.20350016125738	4.83120174336615	4.51018806766043	3.9304964192581	1.57317873924115	4.90406287361777	2.66793141151897	4.51665112164682	2.64487841859286	2.8077395180607
cg02954704	1.93133648840965	2.25080978086597	2.42711889095558	3.13337248718876	1.63067163053654	0.303666269322467	2.76714945291388	3.18797138317164	3.40492054062333	0.552446257438453	3.65544707477456	3.05729360773047	0.276284811109743	2.31406528642539	2.33519565166442	2.40455892594589	-0.0447104083954218	1.06675823242472
cg07296256	0.396902117029793	0.975244140321569	2.96730597300489	2.96976811734038	2.59039274951571	2.06360565427359	1.22974512610604	1.88902029661339	4.92267635137738	2.63098423909934	3.12818431650059	4.15104833064567	4.36685150349732	2.74932168978315	1.72942704547847	2.25268630178574	2.09739330242383	2.16954386117303
cg00465247	0.815054651001397	2.67546134127294	3.37051184893587	3.6634690926452	3.2526871637881	2.28915740576837	1.87022889840593	1.26373309901219	4.06400223837373	3.49588020111474	3.05893077952864	3.69753380247586	-0.193442485468375	3.86286890009942	3.36134671922835	2.38790900942157	3.43266723257903	2.17869271643246
cg00668559	-0.372440785762484	0.683247910223056	0.751351717255051	0.683938998701025	0.426482650215131	0.612861162850299	0.257661032674028	0.687672707676971	1.6034824008729	0.272830780922063	1.15182823116125	-2.79393361355517	0.815424667783329	0.381690632722076	-1.86487775526921	-0.392026855117687	-1.97092622277755	0.243880301151382
cg09122655	1.17310801147178	0.323551984012129	2.43037846194175	1.88772740699591	1.87045806913296	3.33736024126295	-0.12225797455095	1.93227560362774	1.99148690269197	1.28460876753073	-1.04563837217331	2.07540145355162	-0.366433101925341	2.68336981340025	2.47554323791644	2.51477776327049	1.38994797635469	1.48874113182723
cg11567854	-5.43455628278092	-5.25696966438463	-5.37905820556013	-5.33725785711721	-5.25029910558947	-5.46784420121035	-5.92196099812464	-5.25551736000603	-5.25063567484678	-5.44673564346665	-5.41858561412772	-0.538822522271182	-4.83959536933832	-5.35949053902065	-5.50504138930211	-5.52768048097543	-5.20525764524656	-5.47350455925496
cg05133314	-4.61403450272081	-4.21650701581565	-2.10843557921759	-4.65610331976973	-4.11116356522248	-3.78360063384243	-4.23774899686772	-3.9279601083441	-4.61456507387162	-3.41692209532014	0.340845506292872	-4.20043430740787	-3.54572502038872	-4.08901892893775	-3.70447616413982	-3.73145926739699	-3.8964506808736	-3.50709077436398
cg01719079	0.441404419152005	-1.71262015407797	-1.08145239917996	-2.44572871435863	-2.2226619693918	-1.0010350890495	1.97673953093932	0.289754418149611	-0.284714320795116	-1.57137467571007	-0.404286093397159	-2.329603286137	-1.49272611661266	-2.41639683823711	-1.30429555704292	-1.49277418287881	-1.73052684377946	-1.55689643713468
cg23516634	-5.49525272542033	-5.24351293065491	-4.64212532287077	-5.21275000519909	-5.38344893429455	-4.66671584928714	-0.515986080356031	-4.76398771408545	-4.99181061582035	-4.92199196823919	-5.28708709219729	-5.05854615188325	-5.95922460551357	-5.86355517084397	-5.32094402817057	-5.19234564297998	-4.92569822504189	-5.26899873739442
cg22153407	1.32159493350947	1.81365720868106	3.37135479037598	3.21935964924386	3.09747927509481	3.37981170537329	2.60660846920292	2.48740624554621	2.69108635344721	2.67054443044162	2.39665534736351	3.37804903928688	-1.16647875677814	1.35981995535777	3.25813980434875	1.12754309331674	3.14713914888864	2.96313760694907
cg18162583	-2.85052146494794	-4.3300717888562	-2.70067902835964	-1.84819802849909	-3.55148798008782	-1.42239688673998	-2.87610251285138	-3.68804640848498	-0.32500436778712	-3.68287617771757	-0.953425692526233	-4.35814492409743	-4.47390512541229	-3.30114454255481	-2.98110060553865	-2.45039122171329	-2.62056783814334	-3.41051705067909
cg23558337	-4.38719695883435	-3.86223413989402	-2.74587373660599	-4.42261627976464	-3.08875296998173	-3.71267725852104	-3.10221073837671	-3.59725611397067	-2.62389264134992	-4.00615215630193	-0.39182862425398	-1.17638808699672	-4.01920924361068	-4.35963914184011	-4.18893321269152	-4.22932611877199	-4.60320305081513	-4.3456872360765
cg07352054	2.00047951557887	3.72899165156212	4.76523061591545	4.86697163379195	1.22274209356005	4.06134945214043	3.74050100560565	3.88355307076659	4.31993697378921	2.24693269549009	5.14468981838604	4.87315389557179	5.58280563020918	2.66437213917391	4.19106327574756	4.2807350121361	4.2817040187327	4.15344926002416
cg23172080	0.0289188229644257	-2.59860923978387	-2.10257652880097	-3.07433247330763	-2.996032943894	-2.58002485778288	-2.72644177663236	-0.621200629427428	-3.82428619668697	-2.16221909796652	-2.94741774404233	-3.43739772138944	-3.94468319644025	-0.192799006972713	-1.8115516688866	-2.61458091275621	-2.88249001949335	-1.24312937047381
cg09153683	-3.97542755552389	-4.6259617817827	-4.21394975693662	-5.16334763478743	-4.99300011019514	-3.67693034500725	-5.41869159817507	-4.19907159102297	-4.96224587447394	-4.02489029749315	-2.87485392507372	-0.485105380119069	-4.55895777283261	-4.43992205878208	-4.28910220070289	-5.05600059108848	-5.23022867231238	-5.2911779156611
cg13521002	2.63901068066565	2.28039995611191	2.42078271597663	-0.963816409311012	2.63983007312028	2.81910971364716	1.27197068735169	3.13261015935341	2.92592446904991	1.13364872490687	3.03347556035968	2.81321069212402	0.532732766475561	0.499671855650426	2.41904066823135	0.42182274914159	1.79508844730692	2.31539918335447
cg25630514	0.807590821520364	2.38067966437071	2.36602370655903	1.02253312135473	0.371871143089966	3.27657300062489	2.15521325071547	-0.551077554505089	2.15107971537676	0.865299055363141	1.85607735767646	0.0651543946398276	3.16193128027971	2.87827970437593	2.96011123006272	1.8550722915922	3.04547769708849	2.6094312932843
cg01695620	0.569299075839702	-0.224271312139338	1.02598212533081	-1.14194383802184	0.161997281193732	0.295534016785915	2.39363113265906	-0.238077486336722	1.96066468230434	0.149765093925402	-0.744476165915685	0.599603677098064	0.050719521419416	1.31653788601261	3.40948346314527	1.16178828054884	0.0419087971787767	1.84249665318462
cg09601514	0.289018981485749	0.455053357026744	1.37679623832405	1.86275113687694	0.39211045404988	-0.00355320821358152	-0.0760437761218656	-0.185978756823417	0.522566957395373	0.213772631452397	-2.06761263318408	1.48369218708561	-2.51689191342242	1.59027837159842	-0.241247240341573	0.141275830524147	-0.466308541930209	-1.00734916436114
cg19629631	1.08983425874354	1.53713957378869	2.20265590836892	3.72800631466457	1.5454733760733	1.22027600599205	1.6471923858967	2.30846259143808	4.24345431082972	2.52135458973806	3.22188289516524	3.37312496254312	4.8049226891551	1.72661412532091	0.998444202823917	1.30143791381296	1.56060338598449	1.43621751191743
cg17866373	-1.18670134533702	-0.61955742104029	-1.79577953319772	-2.82141128510724	-1.71643879335249	-1.07577242612553	0.200761217880272	-2.42323145034643	-1.81540502686817	-1.73972811232177	1.54026814166159	-2.96069674698202	-0.111059856420692	-2.16473445450478	-2.19658731516957	-1.91744975211734	-2.22769499243623	-2.42658454383037
cg04901835	-0.362926915938833	0.451028690405134	1.314230112771	1.68324967417535	0.604829386763424	0.736202938088679	0.492011170055931	0.850393894745929	1.60967199928644	0.0177809236819491	1.82850194214032	-2.24626757196394	-0.293561299193902	1.81839735460896	0.354408050894958	0.871343518359234	-1.9775729842349	-0.0144676342833074
cg04362096	-2.14933779948202	-0.605695728242758	-1.21172981730007	-0.312071273910427	-1.14333756943442	-2.08638729814811	-1.46601500232811	-0.8769217777451	-0.489135857634359	-2.1270850155614	-2.19887009643281	-3.53238345493289	-3.81472525021745	-3.45808888397994	-1.49202965188059	-2.56670895590529	-4.0056927374385	-2.42074704272708
cg12338097	-2.8232701363914	-2.77249609992853	-3.16938145013494	-0.522901399059755	-3.50265906264151	-2.19871892903443	-0.184393869185504	-3.09089838338016	-2.66279052690545	-2.57253773898279	-3.38578825900571	-3.2182965931961798	-0.383898598789514	-3.39806356561361	-3.71631366459377	-3.30233004594005	-4.09169037041744	-3.24697243753716
cg18030453	-0.127418045315315	-1.1646666966273	0.836742969634861	-1.45465376663997	-1.97931973803991	0.499366533656571	2.26677841801606	0.285432634922328	1.89888274907917	-1.44887891282019	-1.13682584710631	-0.402499877010174	1.14188430330452	0.415873149455736	-0.10496392408546	-0.435295849711418	0.418807982725529	0.0502303396731223
cg03966785	-2.10353720533594	-4.90168186408559	-5.82656485499255	-4.50017881439692	-5.37939998950037	-4.5742818121433	-3.45630911131077	-3.13609582165153	-5.64258599116749	-6.18399960217499	-5.76865936724742	-6.10285663615813	-5.93015744155338	-5.39043434893878	-6.03594217531082	-5.85862931294377	-5.75826412957643	-5.51663884699806
cg17161048	0.735915984942458	3.39492477526723	4.0560414564974	4.20506113507859	3.79759900783697	4.27383679646072	3.67815454695182	3.91241974018999	4.60317431942847	4.23232638841668	3.69197557658516	4.21394101660174	0.337871494341995	4.20986355481773	3.07028554252572	3.88432092595695	3.21674012019795	3.49835158240298
cg16223079	-3.54004620080219	-1.90810937758926	-3.0381794640935	-3.26021757416854	-3.8561483049614	-3.68007600788525	0.904807794714387	-1.51016312450299	-2.04725140742024	-3.48614666550077	-2.25094190508612	-2.74265986800409	-2.64014256498394	-3.2570737038906	-3.00520434170157	-2.65574434235752	-3.10691143127792	-1.08887854855157
cg10144598	-1.77614788132341	-2.50343531805534	-3.11289025584364	-2.69724196615479	-3.32923201343608	-2.45824194409297	-0.709823849309195	-0.997029783416965	-2.63543770028071	-2.54683121649782	1.50137844733629	-0.849882605985552	-2.83695404956451	-2.22864709531194	-2.2464791011382	-2.34293099260334	-2.30318267292689	-1.2305348147692
cg24704476	0.074062466804575	-0.895214317638051	0.644436208919209	1.73219947723447	1.03265103251562	1.40480333089737	1.09114471393766	1.95736802435018	0.0712229879695276	-0.121968978788412	2.36000752190147	3.0477846072287	3.73916453964996	1.08048375385523	0.525711276542245	0.649258259369253	0.358111075700162	0.790113339010259
cg11903206	1.50189902727636	0.431670200926234	2.38070224544297	2.87191878878886	2.81523426579157	1.31185910351983	1.24971454185626	2.11613679631927	2.37537824750728	1.40588109645651	1.11670168549331	3.57285775986389	1.89160918579032	1.21631713489796	1.18305533312534	0.869444425477399	-1.75699458239177	1.38490024509403
cg26832564	3.65759549867881	2.88623231277189	3.39143032250438	2.83947723942441	2.44890819462514	4.18622342738476	2.65222675661328	2.44719678363475	3.52304351422574	-0.422876473381767	2.67956287371605	2.69971997774795	0.175887800268233	2.91325426662568	3.8425268598381	2.10416648600377	2.36686169641616	2.08921341225381
cg00096536	-1.49481310654175	-2.10141220173061	-2.84121931431997	-3.39426622639303	-1.98495030531641	-0.693490747882117	-3.7361583985729	-2.08338493716086	-1.56756331444603	-2.25355599323589	-3.48686550690388	-4.32799232000624	-4.10631865639079	-1.79649964863504	-1.33947663453341	-1.56006335414049	-0.195009884403503	-2.02979518709811
cg00188055	-3.9323480413539	-4.97344365256843	-3.64525734115908	-3.40710433688635	-4.1829037282227	-3.63512667077522	-2.6036244018891	-1.64358939710122	-4.46789789296615	-4.12895049580222	-0.466606122971264	-4.8859256193518	-4.65586773134638	-4.54679275728992	-4.08692952051105	-4.32327133520303	-3.35237980752155	-4.07873283433566
cg16101739	-2.54421617496662	-1.68563784579716	-3.23695078923086	-3.34872851341357	-3.3107303575634	-2.28234438205169	-2.63842495119836	-3.11823820560488	-2.70250650536443	-3.42825656947241	0.0248110418014806	-0.285398334261907	-4.64525948193449	-2.02417253340631	-2.73785016943783	-2.97431860612582	-3.98743781219061	-3.20369331721169
cg01761968	-0.0524896513693127	0.917911232386666	1.88250807562001	2.13759249243733	0.663943908149611	0.19217195667153	-2.13712322033291	-0.908422655062828	-1.79033307455776	0.810384039448508	-1.00225208165903	0.557396583657245	-1.07946514658958	-0.553891902774343	-0.629943149194665	-0.442237086337659	-0.233141812179723	-0.836883924262472
cg24440088	-6.20676769861764	-6.01191344767147	-6.24637243097093	-6.31699240637558	-6.30786850743953	-6.43095743319517	-6.60376686238156	-6.19890730521704	-6.44456860522766	-6.56428275032401	-1.53671604996456	-6.14122174605763	-6.67323117029971	-6.51601550544045	-6.54457840343909	-6.23161724416061	-5.91707812579951	-6.37564085695755
cg10227830	0.132832681401271	-1.12884581167184	0.174182485308698	-1.39995230911843	-0.164150578698148	-1.42961624580122	-0.957822643417279	0.437079362737925	0.819946255001986	-0.32181770750743	1.56020056907819	2.54727223121953	0.109111381669476	-0.818542052700861	-2.15787280707093	-0.373099540221542	-1.04025659483858	-1.08358141857652
cg27255115	0.384438804984184	0.15336915857156	2.17994150076779	2.55868412960022	1.10176884539496	0.744142032133526	1.71664287949004	2.0670910549677	-0.0920115789871263	-0.45551167017035	3.07345003104161	3.31133536713461	3.18463405187498	2.67827761260957	1.55253184807996	1.90645510018513	0.96153521347559	1.36610925781025
cg00859352	-4.64676576005398	-4.49629717154675	-3.91801795202156	-4.00052705828504	-3.51565713450524	-3.56806625508936	-5.3416491883799	-3.80988357885489	-3.52860534618768	-3.65461495843061	-2.33126076110641	0.0635995830913179	-4.06291447877641	-4.30912234230155	-4.5867588913201	-4.08090407651088	-4.13219482732246	-4.39786508149935
cg23998240	1.30518031661469	1.34544175598224	1.79992462147123	2.29572019925715	-0.809306557225932	0.588261087255835	1.08624879256457	2.20917650383181	1.50344415347641	-1.04431141892927	3.31224696660677	2.76768194425088	2.80228879073595	2.34991071858982	1.51504261139086	1.95199942501077	1.6911447371967	0.617232949119831
cg13089904	2.91865363456974	2.83373668091323	3.56244375519749	3.65097677586747	3.59203094325083	3.94072002564085	2.75599420167725	2.81338637036598	3.63391662281386	3.38927782551989	3.59355580306124	3.68078393600536	3.77076214442978	1.60544479557785	3.08283393938284	2.24709940051053	-0.983334072301506	2.89581770586657
cg18700940	-0.0946699384478416	2.44180601657986	3.05671900478562	3.10907819150446	1.31586668726884	2.93968997560568	2.10142208686245	1.9161139634439	3.13683870747699	-0.870659982276641	3.13933263978363	0.516898707410541	1.54307222354199	1.43448960705635	2.24562882603847	2.43225138029467	2.54578346334015	2.21462868397793
cg09879334	0.74138190366554	0.905383336404336	2.70369512670384	2.97961860536365	1.78888664976914	2.34690691603789	1.5011823726418	1.5183548214371	3.13267244243538	1.33953941111151	1.39815032062756	3.26658199166734	-1.42058260545653	2.91294925064704	1.76672339170308	2.82522235680238	0.883392822412706	1.76194469385362
cg05254590	-4.25578805421339	-5.01565397209367	-3.68289912933115	-0.284687234471945	-4.94858216039541	-3.41998663915207	-3.77397781000968	-4.84731173968541	-4.93523319334062	-4.21080568169834	-5.06332629944662	-5.03288673732705	-4.4522563168379	-4.14733225660374	-3.68008733885445	-5.34000436127396	-3.45942441387279	-3.65360114357313
cg01488770	-2.70735987911044	-3.78694791291386	-3.43270505732358	-3.28644117077088	-4.48026301526914	-2.93426387681502	-3.90806559854391	-0.997162403530904	-2.96273326540871	-2.2637723748081	-3.22275007334069	-4.83954911711261	-4.36421472407746	-2.74591049277304	-0.667112839910593	-2.86652092023245	-4.43822781527018	-4.40489464817287
cg04840051	-0.948592615209498	-1.98097257054575	-3.12854473255606	-3.74735179606311	-2.8356098159815	-2.15010927034827	1.00778847185796	-1.49488335315006	-2.20032116754128	-2.34694443053099	-3.18556822429315	-4.04220716953868	-3.16010722997681	-2.80733634640109	-1.84931172066192	-2.15070079521194	-1.47201391532132	-2.05598631846567
cg02018291	-2.03239517048057	-2.44420244960109	-3.83537088329922	-4.21886844749053	-4.34347855067454	-3.88342986754898	-1.07894257653618	-2.80932541317057	-0.727984289943809	-4.67262948604666	-4.36641716593886	-4.33808919288561	-3.81318899279577	-4.11582543009086	-3.7008295457797	-4.04745061376286	-3.55007819856979	-3.13586078747517
cg02433266	1.65442558679749	2.20724938551745	3.91503243505558	4.69108544905861	3.20717254011041	2.81501568696528	2.15331479177398	3.1237883384868	4.81396639999481	3.3951725607987	4.80383156724547	5.06596772823209	5.32084885272656	4.04301173024923	2.26523842457827	2.54058019632581	2.86477962609909	2.51698860463321
cg00111948	-4.29419372317516	-5.40273583299031	-2.04779474792145	-4.17026005574403	-4.0821775471892	-3.64171135593872	-6.05451941893761	-4.67245504212722	-5.18723917362072	-2.55606507821403	-5.4988037724937	-5.46012603290456	-5.0807018057022	-2.70787481487858	-4.95523184839783	-5.09810673465211	-5.70796841545899	-3.97478777005744
cg25266109	-5.0551285219007696	-2.81839878453217	-4.9183270221411	-2.25744420532144	-4.21801476631967	-3.66195357804155	-1.59356224415587	-4.30438316578153	-4.3090194173728404	-4.5252288020885	-5.58824028367607	-5.39622096529066	-5.36851736878699	-4.63914754646613	-5.09793860716778	-5.5958257854777	-4.77376646755126	-5.17507767420332
cg15646741	-1.87244560520718	-2.49645301940971	-2.73583298154273	-2.28960332622341	-3.53367610537487	-2.18750137484336	-3.68613098290733	-1.6230740280155	-0.593845516597016	-3.38055931486146	-4.48058276413149	-5.10863544636588	-4.49811853863647	-4.25626178999239	-2.83270780236876	-2.73969663831248	-3.63151540473291	-2.79496246091113
cg14212504	-5.80734408707137	-5.76528450889564	-5.81232094530211	-5.77106313541408	-5.6587388265282	-5.48119015511858	-6.08602363186817	-5.68023260014596	-6.17231479901392	-5.606258623786	-0.969779751061402	-5.41018781445187	-6.07140668456932	-5.62701719089307	-5.87451475905594	-5.37426564757051	-5.76889907274881	-5.61030774072101
cg21904489	0.966266383660236	1.70786178360925	2.43989313907661	2.52600968344294	1.1615928865031	1.62399866810705	-1.46743382198295	1.35638177466629	1.97253913162672	1.00289286368978	2.12656906320153	2.75999472508274	-1.08830480196493	2.54048215350298	2.16177345653599	1.48845170846753	2.00382048815365	1.13644444344082
cg02058717	1.12741087953893	1.8520283894732401	2.17328717938082	1.64722474630845	0.706081548110057	-0.382174093865442	2.06367446682914	2.08624918985187	2.249846592706	0.142766162824859	-0.0312512468437595	2.49510675619343	2.78548556171458	1.65879412140784	1.89839749145142	1.82071468379389	-1.56733611476775	1.12705060142199
cg08242633	-1.30995727303697	-2.44891435477023	-0.638731887248588	-3.09992744943977	-1.48809979174331	-1.33184532337527	1.36437645172569	-2.63277305851519	0.285140775527528	-1.70138859644545	-2.68116719938938	-2.28280910823921	-3.00188578653083	-0.607385868553402	-1.76331990835442	-1.40618410023471	-1.67339633855897	-1.93902535529312
cg10052597	-0.00961028247977302	-0.544696087089572	2.22864474485907	2.44329255732039	1.17620137996544	1.31592934169804	0.74343333487644	1.36187180390901	2.02883845502732	1.3477065061432	0.53698511520654	0.842612063923584	-2.05194731175983	-0.227168899509051	-0.322188686186927	0.827984797312103	-0.501653895503351	-0.15261589169962
cg06907356	0.0172465641871472	-2.45457537659983	-2.99305378432999	-3.14785338405326	-2.48193548907754	-0.875841921984272	-3.18907849228645	-3.31316087737268	-3.47051299254563	-1.02512508553273	-1.19093182968322	-3.70345082309329	-3.74161381633321	-3.52679800567989	-1.39912777921931	-1.6666319372171	-1.50636448337585	-1.91728134674424
cg11947857	-1.19053334641532	-0.303684658626557	-3.55682009190206	-1.49734831342422	-3.19452944401296	-1.12995593071984	0.672396844096695	-0.945655347989996	0.427129962649067	-2.56203323642263	-0.238798763775031	-0.320330551081045	-1.37892513882536	-0.83733026443026	-0.60563031599133	-1.69588104054921	0.0072546040324436	-0.839084586759632
cg10420527	0.241206646876298	0.816664957194089	0.812601420911925	1.10294093249678	-0.0177736125184667	0.488570468187203	1.57272561595941	1.84605993645905	2.49576414294569	-1.0583785087104	2.34303737846454	2.36152129334852	-1.13573578935651	-0.665758784767977	0.541905770321177	-0.732581732174075	0.403703404028409	0.850161357795528
cg13413719	0.565800357335484	1.96242152036553	3.40320962593455	3.34662910039029	2.76603528693265	3.25921545323122	2.36697020160165	2.0002180746306	3.49004647369722	2.57515289548769	2.07125559264906	3.15771049474619	-0.886997152216408	2.8885509376322	2.73447810887592	2.87214142196971	1.00902034266373	1.5276756785267
cg16706546	0.323531489521057	1.63897763809823	1.19936605720852	2.48854620193861	1.61663708355263	2.41025190860192	2.77394015574305	-0.418280736113942	2.73510916613664	1.71886567370243	2.88190444907298	2.69553254012041	-1.29949098111741	1.68962826637985	2.46948561498156	1.69642674010594	2.0857511192423	1.95250604538813
cg05349016	1.23241037170104	2.42962992164921	2.9987398744828	3.62795045290047	2.067133532961	2.81156703276266	2.34156102873705	3.59690471765616	3.5992468781626	1.73997967704583	3.62188350607169	3.43433849231894	3.23993777011508	3.0710527788936	1.73987766198359	1.96265658802997	-0.756511291760962	1.36486473929294
cg15273468	-4.04799793175355	-3.47379448824191	-3.6714565380054	-4.92055493560811	-4.57218637361568	-4.43059141765464	-5.00341930085908	-4.67774986041991	-4.78981909179839	-3.82233670308503	-1.96152355948864	-5.16324126497421	-3.92134048314811	-4.20769601470452	-0.52191390085449	-4.61006941041064	-4.50940657869812	-3.97895821265568
cg18376497	0.846844147615549	3.02647031168886	3.38267129401441	2.59119511740758	2.77302425921144	3.27273853843983	2.71659327832254	2.16578277263164	3.43301417304936	3.4128062750132	3.20913261986683	3.87876198002628	3.27791879919212	3.3463385135015	3.03157215907479	3.01407097320046	-1.01869173830829	2.92439837648252
cg04453352	-2.43969620594477	-1.15497586024288	-1.27164872791979	-1.7167411426809	-0.823153236641446	-0.397931875302332	0.260427178265282	-3.20122601931594	-1.46302526300871	-2.6014032737391	0.362593794149531	-0.712574991752996	-2.73030757323954	-2.77103171538444	-0.206382346452152	-1.07638493140333	0.292661603389732	-0.3975099466731
cg24741430	-0.281872138686169	0.84509591063789	1.99467715993639	2.07703147260827	1.59288494505003	1.04609440198747	1.2956150332372	1.49678730278824	2.17221164395201	0.354151789100765	-0.705268544903935	-0.646680033423864	-2.01443082853677	-0.69375608867401	0.633209428399578	0.0806056022949834	0.765413481571243	0.28824339934015
cg26674546	-1.2786644734782	-2.31635743165533	-2.62333619984177	-3.93164321262205	-3.33357898591794	-1.68563685640535	-0.225370050410666	-2.22832167030005	-2.62916718811024	-2.36507855368862	-3.60785828644804	-4.68323372647013	-3.62462459415944	-4.14980453471864	-1.98083166229971	-3.53711087137959	-2.50369305802204	-1.45069239277502
cg11812069	-4.48899446939768	-4.30989293839331	-3.7749690221419	-3.61304192289311	-4.23776105844984	-2.86810623166962	-5.19574571526148	-3.18580925289246	-0.553380681973164	-3.45313528460395	-3.70097203407348	-5.28983506775056	-4.29483220815435	-5.15055462952177	-4.57864612693236	-4.49952591426177	-5.17202736103806	-4.96019392748646
cg03689181	4.70881484835373	4.71958663343509	4.81893929130329	4.73877108394296	5.24953272975219	4.01929406845638	5.30003440652793	4.77584219907502	5.27358987794889	5.16335590772804	4.32054016906017	3.97771575780335	5.32406982759534	4.73167948669848	4.75778733621969	5.51150444276279	4.54444384199877	0.346541941352798
cg00950718	-0.159108928654131	1.25659763205281	2.05806583879782	2.92041752783044	1.87259029114091	1.83304709086975	1.16343861118162	1.77015386325408	2.96281538225009	1.55713060721291	1.33047227165238	2.11828786253407	0.04586583568066	2.09365264049454	0.853172822514323	0.910822533432846	-1.40896050527578	-0.286674071379793
cg13559233	-4.34449494496375	-3.88921234723502	-3.74455593754797	-4.10775823556961	-4.34149547523763	-3.34281084682419	-1.81402118152828	-2.24975433332818	-3.58063457800109	-4.62069334008615	-0.168653348318104	-3.78100893343962	-4.14044333594731	-4.6340974011004	-4.38096736642497	-4.32106374188175	-3.72306291703217	-4.03285330584001
cg19768229	0.202394546774859	1.11939568592773	1.58207561055768	-1.40951293180082	0.986843863055325	1.04918306692823	1.84678885865116	-0.654257713659411	1.49834794956367	1.58984330540241	2.02617796185885	1.89278651805125	3.61688630690769	0.0116559033085595	1.39328102338335	1.50384285313898	2.15019308873124	0.469425667359843
cg05412333	-3.0431706851358	-3.6375834956689	-2.97224591226894	-0.966958874744818	-3.6175629877252	-1.40772300841849	-4.24582427964854	-2.53197625981618	-3.33331877641814	-2.76333695435574	-1.17163282817248	-0.721102027859092	-4.34152097408167	-3.65567895603617	-3.8728639297308	-3.3950277623189	-3.74671953255277	-3.69125172551437
cg24686551	1.55031167599198	1.42821330017359	3.07388198133938	3.29051250425023	0.801453076111457	1.36106446807347	2.1799508749744	2.57731666681746	3.21860333164791	2.00346646102169	2.24315062125747	3.15227790475839	-1.28362362243188	2.52387420670134	2.76545638079388	1.73524608515438	2.021499857562	0.603157775453536
cg00754688	-4.76229519293146	-5.52482576297955	-5.47919196102429	-5.15975163348997	-4.60515238456034	-4.83842119144426	-5.93190605351877	-4.29004643966168	-5.58148156526594	-4.70937941760628	-1.72179431554689	-5.02216179933884	-4.59070468134584	-1.84938652354174	-5.35008115895572	-4.04611927601834	-4.92898189996759	-5.03001354852983
cg15930703	-1.63668271528545	-2.87127078456085	-3.77809024285875	-2.51224542138679	-3.6364080965112	-2.81981675940704	0.938928154612595	-2.54532548865035	-3.13414356782747	-2.78255753936069	-2.42361745328549	-3.97873011980969	-4.05747543447665	-3.27369067814429	-1.89709955069635	-3.54477294472447	-2.649645248005	-3.04946179260844
cg23897927	3.66328975127773	2.86134882070596	3.84193919776423	3.63555662870659	3.3358033172084	2.51789778827368	3.67520337270027	3.588397592547	3.52630077375052	3.6711685842682	1.11148635698819	3.4225940782273	-0.642017060362726	3.91349302527961	3.53388746831114	3.63159709241017	3.40185346411806	2.90548609096893
cg01631064	0.177453203655455	-0.412830419062799	0.993686007618141	1.1036308431133	0.826584530298976	0.555309947499858	1.82365903333949	1.11011144481458	-0.663862115643822	-0.456229610730586	2.42812579491866	0.70548739426368	-2.62375896265336	-0.108254343358186	1.22146202250064	0.311428440607463	-0.63683972588141	-0.328210654059012
cg03015942	-0.247656604720373	-0.0524014824464768	0.337530829383601	0.796671552525816	0.170466667664227	-0.176089626596613	0.97040914995995	0.149941318251782	0.834672080275147	-1.13031559186249	-1.41482436987644	-0.748925383032582	-3.10862667701598	-0.679923525785598	0.324414635450647	-0.00635645270850815	-2.44791055627166	-1.75674518682127
cg00094595	-3.04700326055023	-0.737008946475653	-4.41745387499066	-3.34618750408806	-3.79480984025071	-2.90918553916668	-2.55745044181083	-2.75585544379743	-2.64971378853361	-1.83513242467111	-0.55081555426274	-4.24720400649318	-4.65656377095117	-3.26017720095105	-3.74789890261869	-3.89975630545926	-3.40135346898906	-3.75751593993821
cg23295629	0.272066274698908	0.584204460290043	1.21305261134819	1.22902984193574	0.187264082589712	0.88669362456801	1.48630759601918	1.18396113738191	0.627498980763106	-0.584535126247309	1.73224024627218	2.66618467573711	-1.69309849497673	-0.78343376226638906	1.86572215535901	0.971664712029443	-1.04296284823641	-0.455948676273893
